date,instrument,f11_vix_level,f11_vix_chg5,f11_vix_chg20,f11_move_level,f11_move_chg5,f11_move_chg20,f11_dxy_level,f11_dxy_chg5,f11_dxy_chg20,f11_10y_ust_level,f11_10y_ust_chg5,f11_10y_ust_chg20,f11_2y_ust_level,f11_2y_ust_chg5,f11_2y_ust_chg20,f11_hy_oas_level,f11_hy_oas_chg5,f11_hy_oas_chg20,f11_be10y_level,f11_be10y_chg5,f11_be10y_chg20,f11_tips10y_level,f11_tips10y_chg5,f11_tips10y_chg20,f11_eia_crude_stock_level,f11_eia_crude_stock_chg5,f11_eia_crude_stock_chg20,f11_eia_ng_stock_level,f11_eia_ng_stock_chg5,f11_eia_ng_stock_chg20,f11_us_ism_mfg_pmi_level,f11_us_ism_mfg_pmi_chg21,f11_us_ism_mfg_pmi_chg63,f11_china_pmi_mfg_level,f11_china_pmi_mfg_chg21,f11_china_pmi_mfg_chg63,f11_spread_vix_term_level,f11_spread_vix_term_chg5,f11_spread_vix_term_chg20,f11_spread_curve_slope_level,f11_spread_curve_slope_chg5,f11_spread_curve_slope_chg20,f11_spread_credit_diff_level,f11_spread_credit_diff_chg5,f11_spread_credit_diff_chg20
2022-07-08,gc1s,-0.147520912559599,-0.3514641042865886,-0.26751280992639215,4.800775924627631,0.11403031135189257,1.5872795805362763,3.675661878700568,1.9045438929747234,1.9706058064421446,4.857943428221556,1.9736062527620033,-0.2585058333928853,7.021786461423253,3.915849767896007,0.5510050573778403,0.3797995238502558,-0.9644418844429914,0.6859957143971102,1.3405048387632725,0.0760597755554342,-2.0732264857970413,4.127542337265469,1.5474179227976257,2.0343754456830885,-2.1918612121932233,1.1774150101087455,0.30929047186145925,-0.6780207140480314,0.7022257101788048,0.9628768287374645,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.14903979006829138,0.3561355794933143,0.18787873918849532,-1.8700097512978064,-1.11535094852982,-1.2207161912707791,0.37376301942535045,-1.1378081221138643,0.9105406247891056
2022-07-11,gc1s,-0.008713692346554993,-0.23415061753050576,-0.6495240263433842,4.936910966869589,0.3635334457354834,0.43727398997623423,3.9671900905862203,2.9082077740695103,2.022923031113725,4.646214886552816,1.1336093983346203,-1.6118253600319021,6.939197439419424,3.469754270925745,-1.024268816791747,0.4091490477580131,-0.8710667695427022,0.4060249965845913,1.2328628378439452,-0.3979595348963795,-1.8259943288612814,4.017075673641572,1.2512084863319242,0.1653044783272696,-2.1918612121932233,1.1774150101087455,0.30929047186145925,-0.6780207140480314,0.7022257101788048,0.9628768287374645,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,-0.021832981812027273,0.46434183303719573,0.5241754434783376,-1.9993243529859495,-1.8471840912821567,-0.9895725434429142,0.39032904914734634,-1.081857455880312,0.5067138750831874
2022-07-12,gc1s,0.0928968217963266,-0.0481249456744315,-0.4520709714443058,4.958405973539373,-0.8082221651348218,0.20788593570637343,3.9818527521307656,1.575928105476238,1.78064445495602,4.58789879679034,1.6212875721050346,-2.2499911135121238,6.882213524541402,3.3585693750243415,-1.4878994536304186,0.41501895253956494,-0.9457668614629322,0.4362921012129724,1.2171103499045313,0.13274662092905587,-1.734933629837233,3.9659774575802516,1.2155683134951423,-0.6705600618902878,-2.1918612121932233,1.1774150101087455,0.30929047186145925,-0.6780207140480314,0.7022257101788048,0.9628768287374645,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,-0.18386750687094877,0.06614281999571285,0.2597370093358966,-2.002640112003594,-1.0563753839124164,-1.295115552915377,0.3903290491473471,-1.1657834552306403,0.5528655036210076
2022-07-13,gc1s,0.05025669532565308,0.008855890749951611,-0.24252895400038643,4.296469998913496,-1.514305934098912,0.011194619684330468,3.9487898878636525,0.9068188514130279,1.9332363602481435,4.502965404646652,0.10737324132562627,-1.5343735571022523,7.147301692432114,2.30366877732566,0.1734842030370147,0.4208888573211163,-0.6096164478218904,0.44385887737006735,1.2696186430359107,0.39272422212530694,-1.7321027272769003,3.797028442626057,-0.23617472672312287,0.16746712914283873,-2.1918612121932233,1.1774150101087455,0.30929047186145925,-0.6780207140480314,0.7022257101788048,0.9628768287374645,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,-0.12199977912117922,0.02718856871991406,0.15626110032363746,-2.335873893276884,-2.1273180232148223,-2.647305892708403,0.3986120640083451,-0.7461534584789888,0.5413275964865526
2022-07-14,gc1s,0.01215275252207224,0.04740175068409322,-0.5447530176214246,4.387961565764367,-1.2021744825826004,-0.01486059360690058,4.1175542472096875,1.4541818950475751,3.2498865144830917,4.565637052980598,-0.2823852991286839,-1.002877951369452,7.0905688080161084,1.830455013062364,0.5378696668273222,0.46197819079197683,0.025334333500079794,0.2622562495997847,1.2908407448431765,-0.03926863399779145,-1.1980057775607174,3.8487173895088964,-0.19499052700061903,0.20044755408027204,-2.0833601770767185,0.4458583584560326,0.3767033231229736,-0.5959788223734739,0.6818675298028067,0.8713160957004735,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.016466087747355126,0.10509707127150857,0.46956315816631244,-2.2210065273084796,-2.2037181864691875,-2.360543304621952,0.4400271383133356,-0.01879479744279514,0.28749363952854656
2022-07-15,gc1s,-0.18471761862976113,-0.07493945693296476,-0.5729605968927209,3.9519987381797974,-1.5506707634017851,-0.19673620011039908,3.9792652236229045,1.0998311362389566,2.2845091544716625,4.458441917027168,-1.531340622111568,-1.3493240399230317,7.060445152573982,0.43928790093017017,0.06499560700865603,0.39740923819491036,0.06268437946019481,0.22442236881430935,1.3337225175671363,-0.09791019817739542,-1.1932876066268272,3.6632279115521937,-1.14539513598148,-0.2212693549557535,-2.0833601770767185,0.4458583584560326,0.3767033231229736,-0.5959788223734739,0.6818675298028067,0.8713160957004735,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.20501535327046388,0.07479932027922165,0.4551915041368308,-2.2975058246441384,-2.5723154653279616,-2.198020427242983,0.37376301942535045,0.00918053567398097,0.2644178252596375
2022-07-18,gc1s,-0.08764328815397221,-0.15203117680124797,-0.4786666890429573,3.8329494704702314,-2.0183628736026047,-0.3070876916967912,3.7788755158474596,-0.5937279372848956,1.8504007545181331,4.628550676790739,-0.016466294927097908,-1.0232844144167843,7.196754693449605,1.6216443549060682,0.3291629058579728,0.3152305712531899,-0.2921410571609045,0.11848750261497816,1.3479435136235516,0.44647898928994645,-1.157901324622664,3.855510793956355,-0.3335911991436609,0.13070206527816006,-2.0833601770767185,0.4458583584560326,0.3767033231229736,-0.5959788223734739,0.6818675298028067,0.8713160957004735,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.10779463823511098,0.18300557382310464,0.3315952794832999,-2.259611435871056,-1.6260257239668825,-2.082448603329049,0.2826498559543713,-0.35449879484411334,0.13750084678063543
2022-07-19,gc1s,-0.1602222268274593,-0.4738053119036466,-0.4754429656976663,3.6681544193352305,-2.3597882153906773,-0.7234602178213727,3.5822233492500373,-1.321235780090291,1.589437455263432,4.714209995363006,0.5547315660835221,-1.0877502863163129,7.354903884520769,2.7836621084122024,0.5490590735925807,0.2213120947483661,-0.6096164478218904,0.050386517201121674,1.391044070902225,0.7093886686951797,-1.1352541041399993,3.8971573168733857,-0.08490199312700247,0.027976151538615376,-2.0833601770767185,0.4458583584560326,0.3767033231229736,-0.5959788223734739,0.6818675298028067,0.8713160957004735,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.1932310241752698,0.5465785857305446,0.4925578046134807,-2.3249792565046232,-1.9771984041887012,-2.509342027911145,0.16668764790039686,-0.7461534584789913,0.04519758970499551
2022-07-20,gc1s,-0.21647090429941182,-0.49894391620852185,-0.4254752538456546,3.568946696243925,-1.328441250995346,-0.35715457213876495,3.6954995972608313,-0.8174242263651933,1.983062288506797,4.727760622029805,0.9454501029428857,-0.5108039219780883,7.3292987773949605,1.2135144321460376,1.1824767956953615,0.10978390389888777,-0.9831169074230489,-0.29011840986815807,1.3595390950233979,0.33408265794570297,-0.8960428377918503,3.9568211298467197,0.5281089796656531,0.42644456430726985,-2.0833601770767185,0.4458583584560326,0.3767033231229736,-0.5959788223734739,0.6818675298028067,0.8713160957004735,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.19617710644906883,0.46001358289544136,0.42932252688376704,-2.2875585475912046,0.12045520095305934,-2.5512368140799446,0.01759338040243015,-1.2776847876977484,-0.3932428814042858
2022-07-21,gc1s,-0.286328132772643,-0.557600659586563,-0.4955912366057355,3.4724947432384896,-1.6728969952253232,-0.24424864787676207,3.647774071449177,-1.5627485877699052,1.7339326472135297,4.360441849169065,-0.7604635088484962,-0.8943526706177297,6.972333460405762,-0.40815795197686955,0.6920888818093371,0.162613046932851,-0.9457668614629339,-0.2522845290826827,1.2015766465198316,-0.46637469310592106,-1.131007750299499,3.723482455347047,-0.23617472672312287,0.2593797888045372,-2.0981982104592767,-0.09752076894625362,0.37363910261108657,-0.5507143304150972,0.4172111849148326,0.7582116607724257,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.28161349238922767,0.3821050803438453,0.5557930823431945,-2.3102951808550545,-0.6582903227449374,-2.42049618827731,0.09214051415141332,-1.1657834552306416,-0.33555334573201206
2022-07-22,gc1s,-0.2935860266399916,-0.2073361062719725,-0.35535927108557375,3.6130390176178384,-0.6162966771474448,-0.16608300800306747,3.5960235012919624,-1.2648168045257888,1.7750390380269212,4.059666332261358,-1.5284606328963908,-1.6707258329185222,6.683648429085384,-1.8047487175676677,-0.10430498230913675,0.16848295171440286,-0.7216665857022372,-0.10851578209787544,1.2746506877943344,-0.33149909549282885,-1.220181180949992,3.2511931635432765,-1.0052104561568027,-0.5608055330001429,-2.0981982104592767,-0.09752076894625362,0.37363910261108657,-0.5507143304150972,0.4172111849148326,0.7582116607724257,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.23153009373465114,0.031516818861669994,0.3402182719009875,-2.3323212943294087,-0.35000896224487427,-2.4472221725574057,0.10042352901241203,-0.9140054571796492,-0.12787101731182568
2022-07-25,gc1s,-0.26364721443717837,-0.3313532208426891,-0.306197490069885,3.8649164034663195,0.06352360398679319,-0.2503792862982278,3.52501021890956,-0.8194038395428905,1.7744162139236939,4.169765173929103,-1.7665397413512374,-1.7824975964277752,6.799373472075552,-1.9159336134690772,-0.16219799992068248,0.14500333258819692,-0.5349163559016588,-0.10094900594077982,1.3109689238768716,-0.23278579579049194,-1.0003144154307873,3.3377352288956867,-1.2887478311694265,-0.9214275564963336,-2.0981982104592767,-0.09752076894625362,0.37363910261108657,-0.5507143304150972,0.4172111849148326,0.7582116607724257,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,0.08422598004472279,-0.042063433548168584,0.33734394109509197,-2.333742333908398,-0.5725076833014379,-2.5353456882917773,0.04244242498542515,-0.8021041247125436,-0.15094683158073427
2022-07-26,gc1s,-0.14298472889250602,0.025614960286535125,-0.312644936760467,3.880348715947189,0.39383747015454273,-0.3382517703392438,3.7279874551928613,0.5564273189598176,1.8609887642730947,4.196140500834123,-2.0017388605909066,-1.6011583452571603,6.891501651636056,-2.2725388283723595,0.07277954214970533,0.19783247562216016,-0.06804078140021108,-0.17661676751173125,1.3096562165485872,-0.4311897545981569,-0.6714579013387552,3.372883712776018,-1.3061719156674088,-1.0884923319990667,-2.0981982104592767,-0.09752076894625362,0.37363910261108657,-0.5507143304150972,0.4172111849148326,0.7582116607724257,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,-0.12494586139497724,-0.4748884477236943,0.2597370093358976,-2.394847035804993,-0.548381315957957,-2.6017994870422916,0.10042352901241165,-0.21462212926023286,-0.2547879957908287
2022-07-27,gc1s,-0.2745340552382015,-0.11348531686710636,-0.4133862913008132,3.259198138592183,-0.5627595673404409,-0.6693062450984215,3.516097620715815,-0.5630439330305126,1.0282729382503377,4.14314787154789,-2.2657378719823686,-1.3205694783563369,6.753685927988328,-2.8786321023714705,0.15159188545281635,0.17435285649595422,0.21208456330065822,-0.41875360453877475,1.5540385641642152,0.8012604525765612,0.24433907692900994,2.974140408251259,-2.5353618766159887,-1.8140616806225869,-2.0981982104592767,-0.09752076894625362,0.37363910261108657,-0.5507143304150972,0.4172111849148326,0.7582116607724257,-0.18559254899573047,-0.975291903068537,-1.2194245672422541,-0.01726978505680675,0.1196960888759141,0.09205981225651996,-0.024779064085825274,-0.33205619304577155,0.3430926027068841,-2.316689858960512,-0.31784047245356045,-2.2818099995805885,0.10870654387340999,0.31690919995852557,-0.543235674152198
2022-07-28,gc1s,-0.357092597979293,-0.13694801421832306,-0.5310521934039374,3.405253953143272,-0.11830054252756574,-0.79294078659799,3.487059800794266,-0.49870650475520767,1.2275766512849515,3.8793946024976886,-1.854859410616744,-1.4726903847091801,6.413037591030282,-2.790497733669139,-0.09408856743651128,0.15674314215129964,-0.012015712460036883,-0.5927894561519624,1.5997645360994581,1.7111820567634508,0.5637592491532658,2.5875070855676223,-2.9464118700002118,-2.353643059107142,-2.249012648637504,-0.6965745893156842,0.28217991072239107,-0.5294965998096082,0.2441666517188495,0.5777831574348258,-0.18559254899573047,-0.975291903068537,-0.8295459324508672,-0.01726978505680675,0.1196960888759141,0.5109680396970205,-0.04540164000241548,-0.4878731981489606,0.2769829941712738,-2.2534535976954313,0.16870793564002703,-2.1539586693757986,0.06729146956841905,-0.0747454636763486,-0.808607538244659
2022-07-29,gc1s,-0.44781627132115176,-0.2911314539548895,-0.44965317893533774,3.2084919690121825,-0.7365026406763826,-1.4182659055875462,3.3582583817363068,-0.7639746705672439,0.6664121342718574,3.8135772729732342,-0.9227029013036151,-0.9838628380753475,6.468766353598214,-0.9301845973676117,0.5996546520093915,0.04521495130182183,-0.3855161720611954,-0.8046591885506249,1.7295037770449078,1.9643181421387508,0.7718305873377497,2.336151121011645,-2.353992997068808,-2.027082785956169,-2.249012648637504,-0.6965745893156842,0.28217991072239107,-0.5294965998096082,0.2441666517188495,0.5777831574348258,-0.18559254899573047,-0.975291903068537,-0.8295459324508672,-0.01726978505680675,0.1196960888759141,0.5109680396970205,0.09011814459231983,-0.21519343921837825,0.17350708515901467,-2.3704525230323217,-0.3687739146231312,-2.4226631599756945,-0.07351978306854895,-0.5783014597783297,-1.073979402337118
2022-08-01,gc1s,-0.3108235245749449,-0.09337443342320627,-0.3948498820653895,3.436669732122185,-0.7799384090103688,-1.2067588800469609,3.2280194468406442,-0.9678748278705279,0.3842728155072245,3.630885788447636,-2.0842985514260546,-1.3340191926375329,6.432868997529681,-1.7491562696169691,0.530085731686275,0.021735332175615893,-0.3855161720611954,-0.8349262931790054,1.6192363614690117,1.309487342133152,0.5373374919234908,2.263195864554152,-2.7816750711101954,-2.1606264738175773,-2.249012648637504,-0.6965745893156842,0.28217991072239107,-0.5294965998096082,0.2441666517188495,0.5777831574348258,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,-0.03950947545481842,-0.18922393836784882,0.2856059865889624,-2.5153985600893605,-1.1810282818537492,-2.864725386446491,-0.09836882765154321,-0.46640012731122277,-1.1085931237404822
2022-08-02,gc1s,-0.21193472063231883,-0.13359620031100647,-0.3078093517425305,3.9178271891150143,0.07362494545980962,-1.3733078904967946,3.455434452364856,-0.8837412678181954,0.006841408947919878,4.054584847261308,-0.5079844543177513,-0.17456106494817583,6.886481042395703,0.20335897548085222,1.4797258188941331,-0.08979285867386244,-0.9084168155028173,-1.0165289209492878,1.5616960235792086,1.0583059755638389,0.7034171087963681,2.8524498590185177,-1.295875865736783,-1.0127995534541392,-2.249012648637504,-0.6965745893156842,0.28217991072239107,-0.5294965998096082,0.2441666517188495,0.5777831574348258,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,-0.12494586139497724,-0.007437432414127264,0.09590015339982028,-2.5286615961599397,-0.9102768261102118,-2.4688918895412693,-0.2640291248715066,-1.221734121464194,-1.3739649878329434
2022-08-03,gc1s,-0.39156759384919926,-0.22241926885489743,-0.4021032595922944,3.521547450766968,0.48575967755902333,-1.4841702686183078,3.5316227917629806,0.10804493421038058,-0.17751452560910588,3.9488415641650354,-0.7172636706208005,-0.9458326114871346,6.922378398464237,1.1416510238195257,0.6570611736746228,-0.10153266823696515,-0.8710667695427006,-0.9030272785928611,1.5789800034016204,0.04380691525665222,0.7529579036021955,2.700336672477591,-0.6345526586542671,-1.9730165155669348,-2.249012648637504,-0.6965745893156842,0.28217991072239107,-0.5294965998096082,0.2441666517188495,0.5777831574348258,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.07833381549712573,0.14405132254730738,0.20799905482976805,-2.666028755462362,-2.1299987306974315,-2.4486668203563298,-0.25574611001050823,-1.221734121464194,-1.2008963808161206
2022-08-04,gc1s,-0.43783666725354703,-0.15538299070856396,-0.39082022788377535,3.440527810242402,0.06958440887060247,-1.4862138147587982,3.297882716552885,-0.5966973570514483,-0.705046541047607,3.909399561545601,0.17265299686969432,-1.3298451433778506,6.866147574972267,2.6779008659694035,0.4882470803031423,-0.11914238258161973,-0.8710667695427006,-0.7214246508225785,1.5203457427382465,-0.42239351997121916,0.37220150923738904,2.7298732135534993,0.4813807530574272,-1.985451757756459,-2.100065468592812,0.624046755736101,0.08653722142953695,-0.4715014694879381,0.5088229966068236,0.5266168654435661,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.21385360009186,0.373448580060335,0.25686267853000005,-2.6515815197426242,-2.4061116014061867,-2.796104615997592,-0.28059515459350287,-1.1657834552306403,-0.9932140523959349
2022-08-05,gc1s,-0.46414653252268634,-0.03639359699882316,-0.2981381817066575,3.5513097676943595,0.6332392630651129,-1.155670226534743,3.5646856560300897,0.7652765092073515,-0.05045840854954089,4.2445355960726925,1.7633670400538963,-1.0854313700609333,7.325533320464695,4.858209556328637,0.9377693346986649,-0.1954511447417889,-0.7590166316623539,-0.7214246508225785,1.559508178032067,-0.8270203128105,0.3358715930464481,3.090219014679578,2.12162070739023,-1.6351023256342223,-2.100065468592812,0.624046755736101,0.08653722142953695,-0.4715014694879381,0.5088229966068236,0.5266168654435661,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.25804483419883945,0.23927282566592256,0.09590015339982028,-2.7569752885177583,-2.3404342680822574,-3.0828672040840397,-0.3882743477864787,-1.0538821227635347,-1.039365680933754
2022-08-08,gc1s,-0.45144521825482603,-0.2659928496500142,-0.4101625679555222,3.6361874863391432,0.37060438476659663,-1.203182674301106,3.5112100668676347,1.0295548684305462,-0.7978473324293517,4.076120664642472,1.8200068279524286,-1.0024141681183751,7.27432310621308,4.77549884108491,0.9985813279881011,-0.20719095430489212,-0.7216665857022388,-0.7743920839222445,1.5540385641642152,-0.3588651587766464,0.556210175659043,2.89025663159568,1.7810590558387547,-1.7989231249136013,-2.100065468592812,0.624046755736101,0.08653722142953695,-0.4715014694879381,0.5088229966068236,0.5266168654435661,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.3051821505796169,0.49896783417123863,0.30860063303613167,-2.8735005339949855,-2.1795918191257004,-3.043861713513085,-0.4131233923694733,-1.053882122763536,-1.0970552166060277
2022-08-09,gc1s,-0.4078978550507338,-0.3682231738231721,-0.4617421414801791,3.691302888056535,-0.4102293110978388,-1.1720185956586533,3.493672373647687,0.18623965472959358,-0.8676036319914736,4.124757735357234,0.3320124001096318,-0.7974219711428988,7.435735693290475,3.1972156846308377,1.4218328012825874,-0.17197152561558296,-0.2547910112007895,-0.736558203136769,1.5352230924588042,-0.1858725444468079,0.5496047363515997,2.980343081877199,0.4425725648573753,-1.540486352453063,-2.100065468592812,0.624046755736101,0.08653722142953695,-0.4715014694879381,0.5088229966068236,0.5266168654435661,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.22563792918705514,0.507624334454749,0.3890818956012216,-2.978183782980626,-2.6969683632692942,-3.3530163424828627,-0.371708318064482,-0.3544987948441146,-1.039365680933754
2022-08-10,gc1s,-0.5920669119347072,-0.3766027085914639,-0.5874673519465311,3.147865027123052,-0.6799351284274711,-1.0621779906073823,3.1549936422854596,-1.2420512529822223,-1.5296656537283382,4.133468852500176,0.7860906997029482,-0.6179378529765865,7.29641378687064,2.2507881561042575,0.6380878317683172,-0.254150192557304,-0.4788912869614862,-0.8500598454931958,1.4840275066557091,-0.4917860375837519,0.32596343408528217,3.0615685698359467,1.0682555991031086,-1.0825450422562508,-2.100065468592812,0.624046755736101,0.08653722142953695,-0.4715014694879381,0.5088229966068236,0.5266168654435661,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.4613245110909424,0.5552350860140566,0.558667413149092,-2.8382113844500543,-1.1274141322015634,-1.9098131913576144,-0.45453846667446385,-0.6622274591286604,-1.166282659412757
2022-08-11,gc1s,-0.5503340221974521,-0.21403973408660626,-0.5165454383501273,2.919136109995876,-0.9506510799044031,-1.3590030675133726,3.124518306526211,-0.5422579946646433,-1.9612827572689315,4.391656685597942,1.9668862779265872,-0.2432009861073844,7.30745912719942,2.6141729378307983,0.769441737273503,-0.3128492403728186,-0.6096164478218904,-0.9786950401638126,1.5774485115186216,0.18747874749668653,0.48166307490360377,3.246171951560372,1.4840576155322354,-0.8392468255046982,-1.918107832258833,0.7694766925104355,0.20095209918694537,-0.4092627930451702,0.5393602671708206,0.4889153871342169,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.3994567833411718,0.2652423265164551,0.3632129183481568,-2.5959241362321603,0.1620061669335016,-1.5212029334470094,-0.5042365558404528,-0.7461534584789901,-1.2931996378917596
2022-08-12,gc1s,-0.6111188833364973,-0.27772419832562195,-0.39565581290171215,2.6529287197008737,-1.6415828366589629,-1.2016500146957394,3.2800575201654003,-0.9253131445499339,-1.3247565237646255,4.255182517025178,0.09585328446490486,-0.29931875948755027,7.36695334669762,0.4542029479413354,0.9431207901081358,-0.3069793355912672,-0.3481661261010804,-0.8878937262786712,1.5606021008056377,-0.0627252596696313,0.3528570084084471,3.102919727342218,0.1336910669385952,-0.7619320588480935,-1.918107832258833,0.7694766925104355,0.20095209918694537,-0.4092627930451702,0.5393602671708206,0.4889153871342169,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.4790010047337325,0.31718132821751555,0.2568626785300011,-2.7856329200274024,-0.3151597649709515,-1.8664737573898875,-0.4711044963964605,-0.27057279549378754,-1.1547447522783025
2022-08-15,gc1s,-0.5730149405329168,-0.23079880362318916,-0.4480413172626922,3.068498848650007,-1.0355023482777719,-0.7060900756272189,3.543122918464586,0.16446390977488282,-0.3207640693527312,4.150165160357482,0.34737234259058797,-0.8266403159606706,7.216084039024969,-0.08409465782521411,0.38656942752320417,-0.295239526028164,-0.27346603418084703,-0.7668253077651495,1.496498226274412,-0.3246575796718734,0.18394648897523694,3.0583195503175973,0.5502850872085391,-1.1955435473697502,-1.918107832258833,0.7694766925104355,0.20095209918694537,-0.4092627930451702,0.5393602671708206,0.4889153871342169,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.3582116315079914,0.07047107013746724,0.23386803208283283,-2.7460806517454985,0.5681333505488017,-1.861417490093655,-0.44625545181346554,-0.1027207967931247,-0.9932140523959353
2022-08-16,gc1s,-0.5966030956017999,-0.3548159181939052,-0.40452105210126255,3.2343962078193567,-0.8324653846700718,-0.3995581545539071,3.52989777275774,0.17931100860764657,0.07659770851003295,4.189607162976917,0.31089247919831703,-0.9152229169161369,7.405109976924313,0.0650558122864205,0.44640842892000954,-0.2834997164650613,-0.3481661261010804,-0.6306233369374378,1.5019678401422638,-0.2161706859396032,0.10279394891235452,3.0999660732346275,0.4203964573144883,-1.1955435473697502,-1.918107832258833,0.7694766925104355,0.20095209918694537,-0.4092627930451702,0.5393602671708206,0.4889153871342169,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.43480977062675413,0.29986832765049487,0.22524503966514423,-2.885816210346238,0.3697609968357248,-2.088227194524748,-0.4296894220914696,-0.186646796143458,-0.8086075382446586
2022-08-17,gc1s,-0.5775511242000098,0.020587239425559952,-0.33762879268647294,3.282346607313488,0.2514085553849614,-0.2631514496762832,3.551173007155706,1.4185488578489422,-0.12270600452458087,4.413918429407684,1.1662492761066563,-0.5112677052291651,7.473892323517169,1.1891079915823177,0.6293309047346392,-0.24828028777575212,0.025334333500079794,-0.44145393301005953,1.541786629100227,0.1904108257056687,0.2566063213571209,3.3229669583577333,0.8005583009068327,-0.8965570721172862,-1.918107832258833,0.7694766925104355,0.20095209918694537,-0.4092627930451702,0.5393602671708206,0.4889153871342169,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.45543234654334536,-0.016093932697637595,0.24249102450052143,-2.7311597361660973,0.45286292879660933,-1.7306768642910173,-0.40484037750847457,0.17703253437464256,-0.566311488421107
2022-08-18,gc1s,-0.6083971731362418,-0.11348531686710636,-0.30297376672459403,3.423442035710011,0.9292085682245959,-0.04295935303862069,3.812800889617189,2.4241923521214264,0.5474527305543183,4.3785900098835295,0.0017736367690396964,0.12504291524675606,7.254491699713681,-0.05562047716754372,0.895930683315532,-0.21893076386799484,0.30545967820094744,-0.47172103763844,1.6454905080347013,0.2363467176463616,0.8208995650501913,3.1371821149902717,-0.19261451547816716,-0.8095103767906198,-2.153382357084297,-1.068669568961532,-0.14239640596703884,-0.3838015163185834,0.2747039222828465,0.4512139088248676,-0.2830475238415202,-0.41474046769102707,-0.9526655013323577,-0.34867838755191505,-0.23923759821389104,0.27159190973101976,0.4937314161027267,0.13106657212204112,0.19650173160618392,-2.558740267248573,0.05745857511174519,-1.1354819711342525,-0.36342530320348404,0.484761198659186,-0.6124631169589262
